Animal,Experiment,Box,phase,subphase,component,freezing,motion
54,240530_SEFL21J_trauma_g14,2,trauma,baseline,baseline,0,229.08
54,240530_SEFL21J_trauma_g14,2,trauma,shock,shock01,0,1081.63
54,240530_SEFL21J_trauma_g14,2,trauma,shock,shock02,0,1245.77
54,240530_SEFL21J_trauma_g14,2,trauma,shock,shock03,0,637.7
54,240530_SEFL21J_trauma_g14,2,trauma,shock,shock04,0,1266.8
54,240530_SEFL21J_trauma_g14,2,trauma,shock,shock05,0,1075.57
54,240530_SEFL21J_trauma_g14,2,trauma,shock,shock06,0,1001.6
54,240530_SEFL21J_trauma_g14,2,trauma,shock,shock07,0,1137.9
54,240530_SEFL21J_trauma_g14,2,trauma,shock,shock08,0,693.9
54,240530_SEFL21J_trauma_g14,2,trauma,shock,shock09,0,1132.7
54,240530_SEFL21J_trauma_g14,2,trauma,shock,shock10,0,772.3
54,240530_SEFL21J_trauma_g14,2,trauma,postshock,postshock01,0,157.77
54,240530_SEFL21J_trauma_g14,2,trauma,postshock,postshock02,0,209.77
54,240530_SEFL21J_trauma_g14,2,trauma,postshock,postshock03,0,117.44
54,240530_SEFL21J_trauma_g14,2,trauma,postshock,postshock04,34.67,72.34
54,240530_SEFL21J_trauma_g14,2,trauma,postshock,postshock05,50.33,21.72
54,240530_SEFL21J_trauma_g14,2,trauma,postshock,postshock06,58,55.22
54,240530_SEFL21J_trauma_g14,2,trauma,postshock,postshock07,77.67,8.1
54,240530_SEFL21J_trauma_g14,2,trauma,postshock,postshock08,66.17,18.84
54,240530_SEFL21J_trauma_g14,2,trauma,postshock,postshock09,92.17,3.22
54,240530_SEFL21J_trauma_g14,2,trauma,postshock,postshock10,73.17,10.02
55,240530_SEFL21J_trauma_g14,3,trauma,baseline,baseline,0,157.47
55,240530_SEFL21J_trauma_g14,3,trauma,shock,shock01,0,804.93
55,240530_SEFL21J_trauma_g14,3,trauma,shock,shock02,0,663.3
55,240530_SEFL21J_trauma_g14,3,trauma,shock,shock03,0,691.63
55,240530_SEFL21J_trauma_g14,3,trauma,shock,shock04,0,364.1
55,240530_SEFL21J_trauma_g14,3,trauma,shock,shock05,0,1112.5
55,240530_SEFL21J_trauma_g14,3,trauma,shock,shock06,0,478.47
55,240530_SEFL21J_trauma_g14,3,trauma,shock,shock07,0,869.7
55,240530_SEFL21J_trauma_g14,3,trauma,shock,shock08,0,473
55,240530_SEFL21J_trauma_g14,3,trauma,shock,shock09,0,1280.53
55,240530_SEFL21J_trauma_g14,3,trauma,shock,shock10,0,503.23
55,240530_SEFL21J_trauma_g14,3,trauma,postshock,postshock01,0,93.13
55,240530_SEFL21J_trauma_g14,3,trauma,postshock,postshock02,33.33,54.93
55,240530_SEFL21J_trauma_g14,3,trauma,postshock,postshock03,10.83,47.24
55,240530_SEFL21J_trauma_g14,3,trauma,postshock,postshock04,81.17,7.82
55,240530_SEFL21J_trauma_g14,3,trauma,postshock,postshock05,93.67,2.32
55,240530_SEFL21J_trauma_g14,3,trauma,postshock,postshock06,68.33,55.39
55,240530_SEFL21J_trauma_g14,3,trauma,postshock,postshock07,59.67,7.82
55,240530_SEFL21J_trauma_g14,3,trauma,postshock,postshock08,84.83,3.96
55,240530_SEFL21J_trauma_g14,3,trauma,postshock,postshock09,79.5,8.42
55,240530_SEFL21J_trauma_g14,3,trauma,postshock,postshock10,100,0
56,240530_SEFL21J_trauma_g14,4,trauma,baseline,baseline,0.99,223.01
56,240530_SEFL21J_trauma_g14,4,trauma,shock,shock01,0,1196.9
56,240530_SEFL21J_trauma_g14,4,trauma,shock,shock02,0,1132
56,240530_SEFL21J_trauma_g14,4,trauma,shock,shock03,0,898.07
56,240530_SEFL21J_trauma_g14,4,trauma,shock,shock04,0,1118.5
56,240530_SEFL21J_trauma_g14,4,trauma,shock,shock05,0,775.77
56,240530_SEFL21J_trauma_g14,4,trauma,shock,shock06,0,1012.83
56,240530_SEFL21J_trauma_g14,4,trauma,shock,shock07,0,1091.43
56,240530_SEFL21J_trauma_g14,4,trauma,shock,shock08,0,515.73
56,240530_SEFL21J_trauma_g14,4,trauma,shock,shock09,0,1001.27
56,240530_SEFL21J_trauma_g14,4,trauma,shock,shock10,0,814.17
56,240530_SEFL21J_trauma_g14,4,trauma,postshock,postshock01,18.67,134.34
56,240530_SEFL21J_trauma_g14,4,trauma,postshock,postshock02,37.67,31.71
56,240530_SEFL21J_trauma_g14,4,trauma,postshock,postshock03,38.17,54.57
56,240530_SEFL21J_trauma_g14,4,trauma,postshock,postshock04,69.33,13.88
56,240530_SEFL21J_trauma_g14,4,trauma,postshock,postshock05,56.17,21.06
56,240530_SEFL21J_trauma_g14,4,trauma,postshock,postshock06,65.67,11.58
56,240530_SEFL21J_trauma_g14,4,trauma,postshock,postshock07,50.33,45.52
56,240530_SEFL21J_trauma_g14,4,trauma,postshock,postshock08,70,26.99
56,240530_SEFL21J_trauma_g14,4,trauma,postshock,postshock09,57,25.03
56,240530_SEFL21J_trauma_g14,4,trauma,postshock,postshock10,87.5,3.92
57,240530_SEFL21J_trauma_g15,1,trauma,baseline,baseline,0.83,194.67
57,240530_SEFL21J_trauma_g15,1,trauma,shock,shock01,0,1863.6
57,240530_SEFL21J_trauma_g15,1,trauma,shock,shock02,0,1325.8
57,240530_SEFL21J_trauma_g15,1,trauma,shock,shock03,0,980.3
57,240530_SEFL21J_trauma_g15,1,trauma,shock,shock04,0,1639.77
57,240530_SEFL21J_trauma_g15,1,trauma,shock,shock05,0,1011.83
57,240530_SEFL21J_trauma_g15,1,trauma,shock,shock06,0,1870.1
57,240530_SEFL21J_trauma_g15,1,trauma,shock,shock07,0,1292.1
57,240530_SEFL21J_trauma_g15,1,trauma,shock,shock08,0,1503
57,240530_SEFL21J_trauma_g15,1,trauma,shock,shock09,0,1198.23
57,240530_SEFL21J_trauma_g15,1,trauma,shock,shock10,0,787.4
57,240530_SEFL21J_trauma_g15,1,trauma,postshock,postshock01,40.17,51.43
57,240530_SEFL21J_trauma_g15,1,trauma,postshock,postshock02,51,28.34
57,240530_SEFL21J_trauma_g15,1,trauma,postshock,postshock03,45.83,69.8
57,240530_SEFL21J_trauma_g15,1,trauma,postshock,postshock04,89.17,9.11
57,240530_SEFL21J_trauma_g15,1,trauma,postshock,postshock05,78.83,8.84
57,240530_SEFL21J_trauma_g15,1,trauma,postshock,postshock06,70.33,5.91
57,240530_SEFL21J_trauma_g15,1,trauma,postshock,postshock07,85.83,11.97
57,240530_SEFL21J_trauma_g15,1,trauma,postshock,postshock08,61.83,13.72
57,240530_SEFL21J_trauma_g15,1,trauma,postshock,postshock09,89.67,1.83
57,240530_SEFL21J_trauma_g15,1,trauma,postshock,postshock10,91.5,6.49
58,240530_SEFL21J_trauma_g15,2,trauma,baseline,baseline,1.39,241.24
58,240530_SEFL21J_trauma_g15,2,trauma,shock,shock01,0,1783.17
58,240530_SEFL21J_trauma_g15,2,trauma,shock,shock02,0,1112.37
58,240530_SEFL21J_trauma_g15,2,trauma,shock,shock03,0,905.17
58,240530_SEFL21J_trauma_g15,2,trauma,shock,shock04,0,1009.83
58,240530_SEFL21J_trauma_g15,2,trauma,shock,shock05,0,1280.9
58,240530_SEFL21J_trauma_g15,2,trauma,shock,shock06,0,952.63
58,240530_SEFL21J_trauma_g15,2,trauma,shock,shock07,0,1389.93
58,240530_SEFL21J_trauma_g15,2,trauma,shock,shock08,0,1137.83
58,240530_SEFL21J_trauma_g15,2,trauma,shock,shock09,0,849.87
58,240530_SEFL21J_trauma_g15,2,trauma,shock,shock10,0,614.97
58,240530_SEFL21J_trauma_g15,2,trauma,postshock,postshock01,0,167.51
58,240530_SEFL21J_trauma_g15,2,trauma,postshock,postshock02,11,49.19
58,240530_SEFL21J_trauma_g15,2,trauma,postshock,postshock03,5.83,58.19
58,240530_SEFL21J_trauma_g15,2,trauma,postshock,postshock04,14,86.04
58,240530_SEFL21J_trauma_g15,2,trauma,postshock,postshock05,23,74.44
58,240530_SEFL21J_trauma_g15,2,trauma,postshock,postshock06,34.83,161.29
58,240530_SEFL21J_trauma_g15,2,trauma,postshock,postshock07,60.33,8.39
58,240530_SEFL21J_trauma_g15,2,trauma,postshock,postshock08,11.83,115.96
58,240530_SEFL21J_trauma_g15,2,trauma,postshock,postshock09,0,139.68
58,240530_SEFL21J_trauma_g15,2,trauma,postshock,postshock10,0,310.56
59,240530_SEFL21J_trauma_g15,3,trauma,baseline,baseline,0.41,214.45
59,240530_SEFL21J_trauma_g15,3,trauma,shock,shock01,0,1313.1
59,240530_SEFL21J_trauma_g15,3,trauma,shock,shock02,0,346.3
59,240530_SEFL21J_trauma_g15,3,trauma,shock,shock03,0,1128.97
59,240530_SEFL21J_trauma_g15,3,trauma,shock,shock04,0,1436.8
59,240530_SEFL21J_trauma_g15,3,trauma,shock,shock05,0,954.8
59,240530_SEFL21J_trauma_g15,3,trauma,shock,shock06,0,1059.33
59,240530_SEFL21J_trauma_g15,3,trauma,shock,shock07,0,772.5
59,240530_SEFL21J_trauma_g15,3,trauma,shock,shock08,0,892.17
59,240530_SEFL21J_trauma_g15,3,trauma,shock,shock09,0,845.77
59,240530_SEFL21J_trauma_g15,3,trauma,shock,shock10,0,798.73
59,240530_SEFL21J_trauma_g15,3,trauma,postshock,postshock01,6.33,60.4
59,240530_SEFL21J_trauma_g15,3,trauma,postshock,postshock02,40,20.99
59,240530_SEFL21J_trauma_g15,3,trauma,postshock,postshock03,13.17,45.9
59,240530_SEFL21J_trauma_g15,3,trauma,postshock,postshock04,51.67,15.79
59,240530_SEFL21J_trauma_g15,3,trauma,postshock,postshock05,20.5,69.95
59,240530_SEFL21J_trauma_g15,3,trauma,postshock,postshock06,39.17,15.23
59,240530_SEFL21J_trauma_g15,3,trauma,postshock,postshock07,16.33,127.27
59,240530_SEFL21J_trauma_g15,3,trauma,postshock,postshock08,39.83,98.13
59,240530_SEFL21J_trauma_g15,3,trauma,postshock,postshock09,24.17,99.67
59,240530_SEFL21J_trauma_g15,3,trauma,postshock,postshock10,6,86.77
60,240530_SEFL21J_trauma_g15,4,trauma,baseline,baseline,0.62,236.92
60,240530_SEFL21J_trauma_g15,4,trauma,shock,shock01,0,1288.13
60,240530_SEFL21J_trauma_g15,4,trauma,shock,shock02,0,1884.63
60,240530_SEFL21J_trauma_g15,4,trauma,shock,shock03,0,1227.47
60,240530_SEFL21J_trauma_g15,4,trauma,shock,shock04,0,1040.3
60,240530_SEFL21J_trauma_g15,4,trauma,shock,shock05,0,1556.4
60,240530_SEFL21J_trauma_g15,4,trauma,shock,shock06,0,673.43
60,240530_SEFL21J_trauma_g15,4,trauma,shock,shock07,0,1210.5
60,240530_SEFL21J_trauma_g15,4,trauma,shock,shock08,0,329.3
60,240530_SEFL21J_trauma_g15,4,trauma,shock,shock09,0,1215
60,240530_SEFL21J_trauma_g15,4,trauma,shock,shock10,0,1043.4
60,240530_SEFL21J_trauma_g15,4,trauma,postshock,postshock01,5,175.38
60,240530_SEFL21J_trauma_g15,4,trauma,postshock,postshock02,7.33,50.23
60,240530_SEFL21J_trauma_g15,4,trauma,postshock,postshock03,6.17,68.51
60,240530_SEFL21J_trauma_g15,4,trauma,postshock,postshock04,38.5,58.87
60,240530_SEFL21J_trauma_g15,4,trauma,postshock,postshock05,21,49.46
60,240530_SEFL21J_trauma_g15,4,trauma,postshock,postshock06,47.5,17.52
60,240530_SEFL21J_trauma_g15,4,trauma,postshock,postshock07,52.5,50.23
60,240530_SEFL21J_trauma_g15,4,trauma,postshock,postshock08,27.17,59.86
60,240530_SEFL21J_trauma_g15,4,trauma,postshock,postshock09,82.67,4.47
60,240530_SEFL21J_trauma_g15,4,trauma,postshock,postshock10,88.83,5.27
1,20240601_sefl21j_trec1_g1,1,trec,1,min_01,31.5,83.79
1,20240601_sefl21j_trec1_g1,1,trec,1,min_02,69.78,6.46
1,20240601_sefl21j_trec1_g1,1,trec,1,min_03,17.39,123.81
1,20240601_sefl21j_trec1_g1,1,trec,1,min_04,30.39,83.14
1,20240601_sefl21j_trec1_g1,1,trec,1,min_05,27.39,120.63
1,20240601_sefl21j_trec1_g1,1,trec,1,avg,35.61,83.57
1,20240603_SEFL_21J_trec2_g1,1,trec,2,min_01,37.28,77.47
1,20240603_SEFL_21J_trec2_g1,1,trec,2,min_02,40.78,99.65
1,20240603_SEFL_21J_trec2_g1,1,trec,2,min_03,11.17,181.41
1,20240603_SEFL_21J_trec2_g1,1,trec,2,min_04,4.22,214.31
1,20240603_SEFL_21J_trec2_g1,1,trec,2,min_05,4.11,188.18
1,20240603_SEFL_21J_trec2_g1,1,trec,2,avg,19.77,152.2
2,20240601_sefl21j_trec1_g1,2,trec,1,min_01,26.67,72.88
2,20240601_sefl21j_trec1_g1,2,trec,1,min_02,19.83,88.72
2,20240601_sefl21j_trec1_g1,2,trec,1,min_03,4.11,127.02
2,20240601_sefl21j_trec1_g1,2,trec,1,min_04,17.72,101.71
2,20240601_sefl21j_trec1_g1,2,trec,1,min_05,29.22,54.85
2,20240601_sefl21j_trec1_g1,2,trec,1,avg,19.51,89.04
2,20240603_SEFL_21J_trec2_g1,2,trec,2,min_01,6.44,107.81
2,20240603_SEFL_21J_trec2_g1,2,trec,2,min_02,11.39,116.02
2,20240603_SEFL_21J_trec2_g1,2,trec,2,min_03,1.67,163.12
2,20240603_SEFL_21J_trec2_g1,2,trec,2,min_04,11.72,86.2
2,20240603_SEFL_21J_trec2_g1,2,trec,2,min_05,21.83,127.32
2,20240603_SEFL_21J_trec2_g1,2,trec,2,avg,10.61,120.09
3,20240601_sefl21j_trec1_g1,3,trec,1,min_01,66.06,11.64
3,20240601_sefl21j_trec1_g1,3,trec,1,min_02,83.44,3.92
3,20240601_sefl21j_trec1_g1,3,trec,1,min_03,75.11,7.22
3,20240601_sefl21j_trec1_g1,3,trec,1,min_04,17.61,111.02
3,20240601_sefl21j_trec1_g1,3,trec,1,min_05,41.28,41.66
3,20240601_sefl21j_trec1_g1,3,trec,1,avg,56.7,35.09
3,20240603_SEFL_21J_trec2_g1,3,trec,2,min_01,32.67,30.83
3,20240603_SEFL_21J_trec2_g1,3,trec,2,min_02,61.11,8.08
3,20240603_SEFL_21J_trec2_g1,3,trec,2,min_03,64.67,10.59
3,20240603_SEFL_21J_trec2_g1,3,trec,2,min_04,53.22,35.61
3,20240603_SEFL_21J_trec2_g1,3,trec,2,min_05,22.11,109.4
3,20240603_SEFL_21J_trec2_g1,3,trec,2,avg,46.94,38.9
4,20240601_sefl21j_trec1_g1,4,trec,1,min_01,76.72,7.14
4,20240601_sefl21j_trec1_g1,4,trec,1,min_02,75.06,16.32
4,20240601_sefl21j_trec1_g1,4,trec,1,min_03,43.22,60.27
4,20240601_sefl21j_trec1_g1,4,trec,1,min_04,29.56,85.18
4,20240601_sefl21j_trec1_g1,4,trec,1,min_05,31.06,115.04
4,20240601_sefl21j_trec1_g1,4,trec,1,avg,51.72,56.79
4,20240603_SEFL_21J_trec2_g1,4,trec,2,min_01,18.06,72.07
4,20240603_SEFL_21J_trec2_g1,4,trec,2,min_02,14.94,175.7
4,20240603_SEFL_21J_trec2_g1,4,trec,2,min_03,9.44,165.43
4,20240603_SEFL_21J_trec2_g1,4,trec,2,min_04,9.33,168.29
4,20240603_SEFL_21J_trec2_g1,4,trec,2,min_05,8.78,169.98
4,20240603_SEFL_21J_trec2_g1,4,trec,2,avg,12.26,150.29
5,20240601_sefl21j_trec1_g2,1,trec,1,min_01,35.11,90.98
5,20240601_sefl21j_trec1_g2,1,trec,1,min_02,70.78,14.04
5,20240601_sefl21j_trec1_g2,1,trec,1,min_03,75.39,15.27
5,20240601_sefl21j_trec1_g2,1,trec,1,min_04,52.22,34.2
5,20240601_sefl21j_trec1_g2,1,trec,1,min_05,21.89,81.72
5,20240601_sefl21j_trec1_g2,1,trec,1,avg,51.38,47.24
5,20240603_SEFL_21J_trec2_g2,1,trec,2,min_01,35.06,49.25
5,20240603_SEFL_21J_trec2_g2,1,trec,2,min_02,43.39,36.6
5,20240603_SEFL_21J_trec2_g2,1,trec,2,min_03,17.33,96.66
5,20240603_SEFL_21J_trec2_g2,1,trec,2,min_04,18.33,133.12
5,20240603_SEFL_21J_trec2_g2,1,trec,2,min_05,15.33,106.99
5,20240603_SEFL_21J_trec2_g2,1,trec,2,avg,26.04,84.53
6,20240601_sefl21j_trec1_g2,2,trec,1,min_01,42.78,28.8
6,20240601_sefl21j_trec1_g2,2,trec,1,min_02,29.5,84.78
6,20240601_sefl21j_trec1_g2,2,trec,1,min_03,7.83,72.15
6,20240601_sefl21j_trec1_g2,2,trec,1,min_04,3.56,116.31
6,20240601_sefl21j_trec1_g2,2,trec,1,min_05,6.56,124.94
6,20240601_sefl21j_trec1_g2,2,trec,1,avg,18.04,85.39
6,20240603_SEFL_21J_trec2_g2,2,trec,2,min_01,18.11,127.63
6,20240603_SEFL_21J_trec2_g2,2,trec,2,min_02,1.72,167.65
6,20240603_SEFL_21J_trec2_g2,2,trec,2,min_03,10.83,170.88
6,20240603_SEFL_21J_trec2_g2,2,trec,2,min_04,14.33,107.78
6,20240603_SEFL_21J_trec2_g2,2,trec,2,min_05,5,122.04
6,20240603_SEFL_21J_trec2_g2,2,trec,2,avg,10,139.2
7,20240601_sefl21j_trec1_g2,3,trec,1,min_01,43.17,32.03
7,20240601_sefl21j_trec1_g2,3,trec,1,min_02,67.39,6.79
7,20240601_sefl21j_trec1_g2,3,trec,1,min_03,43.5,54.47
7,20240601_sefl21j_trec1_g2,3,trec,1,min_04,16.06,94.81
7,20240601_sefl21j_trec1_g2,3,trec,1,min_05,19.5,70.09
7,20240601_sefl21j_trec1_g2,3,trec,1,avg,37.92,51.64
7,20240603_SEFL_21J_trec2_g2,3,trec,2,min_01,12.83,59.02
7,20240603_SEFL_21J_trec2_g2,3,trec,2,min_02,2.5,105.77
7,20240603_SEFL_21J_trec2_g2,3,trec,2,min_03,9.22,98.15
7,20240603_SEFL_21J_trec2_g2,3,trec,2,min_04,3.72,126.9
7,20240603_SEFL_21J_trec2_g2,3,trec,2,min_05,38.28,57.35
7,20240603_SEFL_21J_trec2_g2,3,trec,2,avg,13.66,89.44
8,20240601_sefl21j_trec1_g2,4,trec,1,min_01,49.61,72.82
8,20240601_sefl21j_trec1_g2,4,trec,1,min_02,59.67,8.73
8,20240601_sefl21j_trec1_g2,4,trec,1,min_03,69.83,7.96
8,20240601_sefl21j_trec1_g2,4,trec,1,min_04,79.44,7.39
8,20240601_sefl21j_trec1_g2,4,trec,1,min_05,14.56,121.91
8,20240601_sefl21j_trec1_g2,4,trec,1,avg,55.33,43.76
8,20240603_SEFL_21J_trec2_g2,4,trec,2,min_01,22.56,122.65
8,20240603_SEFL_21J_trec2_g2,4,trec,2,min_02,46.83,90.85
8,20240603_SEFL_21J_trec2_g2,4,trec,2,min_03,41.5,93.78
8,20240603_SEFL_21J_trec2_g2,4,trec,2,min_04,12.61,179.36
8,20240603_SEFL_21J_trec2_g2,4,trec,2,min_05,42.17,72.4
8,20240603_SEFL_21J_trec2_g2,4,trec,2,avg,33.2,111.81
9,20240601_sefl21j_trec1_g3,1,trec,1,min_01,50.61,15.21
9,20240601_sefl21j_trec1_g3,1,trec,1,min_02,23.28,123.31
9,20240601_sefl21j_trec1_g3,1,trec,1,min_03,9.17,198.46
9,20240601_sefl21j_trec1_g3,1,trec,1,min_04,0,208.56
9,20240601_sefl21j_trec1_g3,1,trec,1,min_05,4.06,194.42
9,20240601_sefl21j_trec1_g3,1,trec,1,avg,17.42,147.99
9,20240603_SEFL_21J_trec2_g3,1,trec,2,min_01,0,194.19
9,20240603_SEFL_21J_trec2_g3,1,trec,2,min_02,2.11,217.94
9,20240603_SEFL_21J_trec2_g3,1,trec,2,min_03,1.67,293.68
9,20240603_SEFL_21J_trec2_g3,1,trec,2,min_04,1.83,206.13
9,20240603_SEFL_21J_trec2_g3,1,trec,2,min_05,0,263.2
9,20240603_SEFL_21J_trec2_g3,1,trec,2,avg,1.12,235.03
10,20240601_sefl21j_trec1_g3,2,trec,1,min_01,73.61,11.67
10,20240601_sefl21j_trec1_g3,2,trec,1,min_02,74.06,6.6
10,20240601_sefl21j_trec1_g3,2,trec,1,min_03,4.56,132.9
10,20240601_sefl21j_trec1_g3,2,trec,1,min_04,14.33,98
10,20240601_sefl21j_trec1_g3,2,trec,1,min_05,12.28,120.99
10,20240601_sefl21j_trec1_g3,2,trec,1,avg,35.77,74.03
10,20240603_SEFL_21J_trec2_g3,2,trec,2,min_01,25.11,125.12
10,20240603_SEFL_21J_trec2_g3,2,trec,2,min_02,74.11,13.61
10,20240603_SEFL_21J_trec2_g3,2,trec,2,min_03,4.67,132.55
10,20240603_SEFL_21J_trec2_g3,2,trec,2,min_04,39.44,59.86
10,20240603_SEFL_21J_trec2_g3,2,trec,2,min_05,22.72,102.09
10,20240603_SEFL_21J_trec2_g3,2,trec,2,avg,33.21,86.65
11,20240601_sefl21j_trec1_g3,3,trec,1,min_01,0,155.59
11,20240601_sefl21j_trec1_g3,3,trec,1,min_02,4.83,111.82
11,20240601_sefl21j_trec1_g3,3,trec,1,min_03,16.56,122.96
11,20240601_sefl21j_trec1_g3,3,trec,1,min_04,12.28,102.57
11,20240601_sefl21j_trec1_g3,3,trec,1,min_05,11.11,62.53
11,20240601_sefl21j_trec1_g3,3,trec,1,avg,8.96,111.09
11,20240603_SEFL_21J_trec2_g3,3,trec,2,min_01,1.67,109.52
11,20240603_SEFL_21J_trec2_g3,3,trec,2,min_02,1.83,132.88
11,20240603_SEFL_21J_trec2_g3,3,trec,2,min_03,5.67,82.08
11,20240603_SEFL_21J_trec2_g3,3,trec,2,min_04,54.06,50.66
11,20240603_SEFL_21J_trec2_g3,3,trec,2,min_05,70.67,9.78
11,20240603_SEFL_21J_trec2_g3,3,trec,2,avg,26.78,76.98
12,20240601_sefl21j_trec1_g3,4,trec,1,min_01,29.11,68.9
12,20240601_sefl21j_trec1_g3,4,trec,1,min_02,71.83,19.82
12,20240601_sefl21j_trec1_g3,4,trec,1,min_03,81,13.22
12,20240601_sefl21j_trec1_g3,4,trec,1,min_04,42.72,64.07
12,20240601_sefl21j_trec1_g3,4,trec,1,min_05,63.67,59.74
12,20240601_sefl21j_trec1_g3,4,trec,1,avg,58.16,45.15
12,20240603_SEFL_21J_trec2_g3,4,trec,2,min_01,25.17,60.17
12,20240603_SEFL_21J_trec2_g3,4,trec,2,min_02,29.39,86.44
12,20240603_SEFL_21J_trec2_g3,4,trec,2,min_03,19.06,101.48
12,20240603_SEFL_21J_trec2_g3,4,trec,2,min_04,28.22,122.22
12,20240603_SEFL_21J_trec2_g3,4,trec,2,min_05,23.89,85.34
12,20240603_SEFL_21J_trec2_g3,4,trec,2,avg,25.38,91.13
13,20240601_sefl21j_trec1_g4,1,trec,1,min_01,56.06,27.68
13,20240601_sefl21j_trec1_g4,1,trec,1,min_02,48.89,43.57
13,20240601_sefl21j_trec1_g4,1,trec,1,min_03,50.33,39.19
13,20240601_sefl21j_trec1_g4,1,trec,1,min_04,42.06,56.16
13,20240601_sefl21j_trec1_g4,1,trec,1,min_05,29.22,41.71
13,20240601_sefl21j_trec1_g4,1,trec,1,avg,45.44,41.66
13,20240603_SEFL_21J_trec2_g4,1,trec,2,min_01,49.89,38.79
13,20240603_SEFL_21J_trec2_g4,1,trec,2,min_02,55,40.37
13,20240603_SEFL_21J_trec2_g4,1,trec,2,min_03,28.22,94.68
13,20240603_SEFL_21J_trec2_g4,1,trec,2,min_04,85.5,7.39
13,20240603_SEFL_21J_trec2_g4,1,trec,2,min_05,64.17,11.88
13,20240603_SEFL_21J_trec2_g4,1,trec,2,avg,57.14,38.62
14,20240601_sefl21j_trec1_g4,2,trec,1,min_01,74.06,8.9
14,20240601_sefl21j_trec1_g4,2,trec,1,min_02,74.72,8.43
14,20240601_sefl21j_trec1_g4,2,trec,1,min_03,17.56,90.27
14,20240601_sefl21j_trec1_g4,2,trec,1,min_04,21.94,68.54
14,20240601_sefl21j_trec1_g4,2,trec,1,min_05,18.83,123.34
14,20240601_sefl21j_trec1_g4,2,trec,1,avg,41.42,59.9
14,20240603_SEFL_21J_trec2_g4,2,trec,2,min_01,5.89,110.77
14,20240603_SEFL_21J_trec2_g4,2,trec,2,min_02,5.72,127.94
14,20240603_SEFL_21J_trec2_g4,2,trec,2,min_03,3.56,144.38
14,20240603_SEFL_21J_trec2_g4,2,trec,2,min_04,17.67,114.86
14,20240603_SEFL_21J_trec2_g4,2,trec,2,min_05,34.22,91.34
14,20240603_SEFL_21J_trec2_g4,2,trec,2,avg,13.41,117.86
15,20240601_sefl21j_trec1_g4,3,trec,1,min_01,40.61,26.62
15,20240601_sefl21j_trec1_g4,3,trec,1,min_02,53.11,10.98
15,20240601_sefl21j_trec1_g4,3,trec,1,min_03,26.72,45.65
15,20240601_sefl21j_trec1_g4,3,trec,1,min_04,12,84.31
15,20240601_sefl21j_trec1_g4,3,trec,1,min_05,9.22,125.46
15,20240601_sefl21j_trec1_g4,3,trec,1,avg,28.67,58.6
15,20240603_SEFL_21J_trec2_g4,3,trec,2,min_01,27.67,27.33
15,20240603_SEFL_21J_trec2_g4,3,trec,2,min_02,2.33,159.79
15,20240603_SEFL_21J_trec2_g4,3,trec,2,min_03,1.78,164.14
15,20240603_SEFL_21J_trec2_g4,3,trec,2,min_04,7.28,99.38
15,20240603_SEFL_21J_trec2_g4,3,trec,2,min_05,5.72,130.54
15,20240603_SEFL_21J_trec2_g4,3,trec,2,avg,8.96,116.24
16,20240601_sefl21j_trec1_g4,4,trec,1,min_01,71.06,9.88
16,20240601_sefl21j_trec1_g4,4,trec,1,min_02,82.61,5.76
16,20240601_sefl21j_trec1_g4,4,trec,1,min_03,64.11,17.02
16,20240601_sefl21j_trec1_g4,4,trec,1,min_04,69.89,16.44
16,20240601_sefl21j_trec1_g4,4,trec,1,min_05,100,0.06
16,20240601_sefl21j_trec1_g4,4,trec,1,avg,78.14,9.83
16,20240603_SEFL_21J_trec2_g4,4,trec,2,min_01,49.61,33.29
16,20240603_SEFL_21J_trec2_g4,4,trec,2,min_02,75.89,7.81
16,20240603_SEFL_21J_trec2_g4,4,trec,2,min_03,36.11,82.83
16,20240603_SEFL_21J_trec2_g4,4,trec,2,min_04,74.22,10.66
16,20240603_SEFL_21J_trec2_g4,4,trec,2,min_05,82.89,30.6
16,20240603_SEFL_21J_trec2_g4,4,trec,2,avg,63.74,33.04
17,20240601_sefl21j_trec1_g5,1,trec,1,min_01,61.5,11.17
17,20240601_sefl21j_trec1_g5,1,trec,1,min_02,72.28,12.41
17,20240601_sefl21j_trec1_g5,1,trec,1,min_03,56.89,17.04
17,20240601_sefl21j_trec1_g5,1,trec,1,min_04,69.67,6.53
17,20240601_sefl21j_trec1_g5,1,trec,1,min_05,75.56,5.28
17,20240601_sefl21j_trec1_g5,1,trec,1,avg,67.62,10.49
17,20240603_SEFL_21J_trec2_g5,1,trec,2,min_01,27.39,30.91
17,20240603_SEFL_21J_trec2_g5,1,trec,2,min_02,25.56,46.36
17,20240603_SEFL_21J_trec2_g5,1,trec,2,min_03,29.17,60.19
17,20240603_SEFL_21J_trec2_g5,1,trec,2,min_04,28.17,57.31
17,20240603_SEFL_21J_trec2_g5,1,trec,2,min_05,43.78,30.07
17,20240603_SEFL_21J_trec2_g5,1,trec,2,avg,31.01,44.97
18,20240601_sefl21j_trec1_g5,2,trec,1,min_01,22.5,52.66
18,20240601_sefl21j_trec1_g5,2,trec,1,min_02,32.44,73.91
18,20240601_sefl21j_trec1_g5,2,trec,1,min_03,32.28,54.98
18,20240601_sefl21j_trec1_g5,2,trec,1,min_04,41.44,59.28
18,20240601_sefl21j_trec1_g5,2,trec,1,min_05,33.17,44.88
