Animal,testnum,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
6,3,2,21J_LD3_05_06_07_08_2024-06-10 14-55-01.mkv,99,TRUE,0.5,50,1800,"{'xs': [[5.657607174991223, 104.85985436600247, 104.85985436600247, 3.2081689727440317, 3.2081689727440317], [1.9834498716204363, 103.63513526487887, 104.85985436600247, 3.2081689727440317, 3.2081689727440317]], 'ys': [[1.7105523604380786, 0.3814384363874457, 104.05232451233681, 106.04599539841276, 106.04599539841276], [207.72321058828618, 207.72321058828618, 104.05232451233681, 106.04599539841276, 106.04599539841276]]}",light,FALSE,0,"(0, 1800)",0.466962798,0.534147696,1519.646238,152.4429135
7,3,3,21J_LD3_05_06_07_08_2024-06-10 14-55-01.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 101.70414127211973, -0.4645334266754499, -0.4645334266754499], [-0.4645334266754499, 0.8125750070594898, 102.98124970585468, 101.70414127211973, 101.70414127211973]], 'ys': [[1.403495317623924, 2.0639891447844176, 107.08250766330293, 107.74300149046343, 107.74300149046343], [107.74300149046343, 210.11954470034, 212.10102618182145, 107.08250766330293, 107.08250766330293]]}",dark,FALSE,0,"(0, 1800)",0.213214881,0.791782343,1813.777289,182.2891748
8,3,4,21J_LD3_05_06_07_08_2024-06-10 14-55-01.mkv,99,TRUE,0.5,50,1800,"{'xs': [[0.8977685546875005, 100.17776855468749, 98.81776855468749, 2.2577685546875004, 2.2577685546875004], [2.2577685546875004, 2.2577685546875004, 96.09776855468749, 98.81776855468749]], 'ys': [[2.0740818023681817, 2.0740818023681817, 104.76158180236817, 105.42408180236818, 105.42408180236818], [105.42408180236818, 209.43658180236815, 210.09908180236818, 104.76158180236817]]}",light,FALSE,0,"(0, 1800)",0.350916158,0.653525819,1255.418331,130.12719
9,3,1,21J_LD3_09_10_11_12_2024-06-10 15-10-32.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 102.98124970585468, 102.98124970585468, 2.0896834407944294, 2.0896834407944294], [3.366791874529369, 97.87281597091491, 102.98124970585468, 2.0896834407944294, 2.0896834407944294]], 'ys': [[0.45990434477599396, -0.20465261724932252, 109.4472461169279, 106.12446130680131, 106.12446130680131], [209.13079042072536, 207.80167649667473, 109.4472461169279, 106.12446130680131, 106.12446130680131]]}",light,FALSE,0,"(0, 1800)",0.496946141,0.505274847,1916.486376,194.684499
10,3,2,21J_LD3_09_10_11_12_2024-06-10 15-10-32.mkv,99,TRUE,0.5,50,1800,"{'xs': [[5.657607174991223, 104.85985436600247, 104.85985436600247, 3.2081689727440317, 3.2081689727440317], [1.9834498716204363, 103.63513526487887, 104.85985436600247, 3.2081689727440317, 3.2081689727440317]], 'ys': [[1.7105523604380786, 0.3814384363874457, 104.05232451233681, 106.04599539841276, 106.04599539841276], [207.72321058828618, 207.72321058828618, 104.05232451233681, 106.04599539841276, 106.04599539841276]]}",dark,FALSE,0,"(0, 1800)",0,1,234.9163202,23.56556899
11,3,3,21J_LD3_09_10_11_12_2024-06-10 15-10-32.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 101.70414127211973, -0.4645334266754499, -0.4645334266754499], [-0.4645334266754499, 0.8125750070594898, 102.98124970585468, 101.70414127211973, 101.70414127211973]], 'ys': [[1.403495317623924, 2.0639891447844176, 107.08250766330293, 107.74300149046343, 107.74300149046343], [107.74300149046343, 210.11954470034, 212.10102618182145, 107.08250766330293, 107.08250766330293]]}",dark,FALSE,0,"(0, 1800)",0.219322599,0.784008884,1304.050498,131.0603515
12,3,4,21J_LD3_09_10_11_12_2024-06-10 15-10-32.mkv,99,TRUE,0.5,50,1800,"{'xs': [[0.8977685546875005, 100.17776855468749, 98.81776855468749, 2.2577685546875004, 2.2577685546875004], [2.2577685546875004, 2.2577685546875004, 96.09776855468749, 98.81776855468749]], 'ys': [[2.0740818023681817, 2.0740818023681817, 104.76158180236817, 105.42408180236818, 105.42408180236818], [105.42408180236818, 209.43658180236815, 210.09908180236818, 104.76158180236817]]}",dark,FALSE,0,"(0, 1800)",0.109938923,0.890616324,954.682117,98.95514357
13,3,1,21J_LD3_13_14_16_2024-06-10 15-19-37.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 102.98124970585468, 102.98124970585468, 2.0896834407944294, 2.0896834407944294], [3.366791874529369, 97.87281597091491, 102.98124970585468, 2.0896834407944294, 2.0896834407944294]], 'ys': [[0.45990434477599396, -0.20465261724932252, 109.4472461169279, 106.12446130680131, 106.12446130680131], [209.13079042072536, 207.80167649667473, 109.4472461169279, 106.12446130680131, 106.12446130680131]]}",dark,FALSE,0,"(0, 1800)",0.317046086,0.689061632,1598.858579,162.4185725
14,3,2,21J_LD3_13_14_16_2024-06-10 15-19-37.mkv,99,TRUE,0.5,50,1800,"{'xs': [[5.657607174991223, 104.85985436600247, 104.85985436600247, 3.2081689727440317, 3.2081689727440317], [1.9834498716204363, 103.63513526487887, 104.85985436600247, 3.2081689727440317, 3.2081689727440317]], 'ys': [[1.7105523604380786, 0.3814384363874457, 104.05232451233681, 106.04599539841276, 106.04599539841276], [207.72321058828618, 207.72321058828618, 104.05232451233681, 106.04599539841276, 106.04599539841276]]}",dark,FALSE,0,"(0, 1800)",0.293725708,0.70849528,1212.373142,121.6188935
16,3,4,21J_LD3_13_14_16_2024-06-10 15-19-37.mkv,99,TRUE,0.5,50,1800,"{'xs': [[0.8977685546875005, 100.17776855468749, 98.81776855468749, 2.2577685546875004, 2.2577685546875004], [2.2577685546875004, 2.2577685546875004, 96.09776855468749, 98.81776855468749]], 'ys': [[2.0740818023681817, 2.0740818023681817, 104.76158180236817, 105.42408180236818, 105.42408180236818], [105.42408180236818, 209.43658180236815, 210.09908180236818, 104.76158180236817]]}",dark,FALSE,0,"(0, 1800)",0.458634092,0.574125486,1358.018733,140.7619733
17,3,1,21J_LD3_17_18_19_20_2024-06-10 15-29-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 102.98124970585468, 102.98124970585468, 2.0896834407944294, 2.0896834407944294], [3.366791874529369, 97.87281597091491, 102.98124970585468, 2.0896834407944294, 2.0896834407944294]], 'ys': [[0.45990434477599396, -0.20465261724932252, 109.4472461169279, 106.12446130680131, 106.12446130680131], [209.13079042072536, 207.80167649667473, 109.4472461169279, 106.12446130680131, 106.12446130680131]]}",light,FALSE,0,"(0, 1800)",0.208772904,0.791227096,1259.739295,127.9694532
18,3,2,21J_LD3_17_18_19_20_2024-06-10 15-29-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[5.657607174991223, 104.85985436600247, 104.85985436600247, 3.2081689727440317, 3.2081689727440317], [1.9834498716204363, 103.63513526487887, 104.85985436600247, 3.2081689727440317, 3.2081689727440317]], 'ys': [[1.7105523604380786, 0.3814384363874457, 104.05232451233681, 106.04599539841276, 106.04599539841276], [207.72321058828618, 207.72321058828618, 104.05232451233681, 106.04599539841276, 106.04599539841276]]}",dark,FALSE,0,"(0, 1800)",0.479178234,0.539700167,1238.609335,124.2507702
19,3,3,21J_LD3_17_18_19_20_2024-06-10 15-29-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 101.70414127211973, -0.4645334266754499, -0.4645334266754499], [-0.4645334266754499, 0.8125750070594898, 102.98124970585468, 101.70414127211973, 101.70414127211973]], 'ys': [[1.403495317623924, 2.0639891447844176, 107.08250766330293, 107.74300149046343, 107.74300149046343], [107.74300149046343, 210.11954470034, 212.10102618182145, 107.08250766330293, 107.08250766330293]]}",dark,FALSE,0,"(0, 1800)",0.092171016,0.907828984,971.5332128,97.64152892
20,3,4,21J_LD3_17_18_19_20_2024-06-10 15-29-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[0.8977685546875005, 100.17776855468749, 98.81776855468749, 2.2577685546875004, 2.2577685546875004], [2.2577685546875004, 2.2577685546875004, 96.09776855468749, 98.81776855468749]], 'ys': [[2.0740818023681817, 2.0740818023681817, 104.76158180236817, 105.42408180236818, 105.42408180236818], [105.42408180236818, 209.43658180236815, 210.09908180236818, 104.76158180236817]]}",light,FALSE,0,"(0, 1800)",0.42087729,0.585785675,1397.438681,144.8479476
21,3,1,21J_LD3_21_22_23_24_2024-06-10 15-40-08.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 102.98124970585468, 102.98124970585468, 2.0896834407944294, 2.0896834407944294], [3.366791874529369, 97.87281597091491, 102.98124970585468, 2.0896834407944294, 2.0896834407944294]], 'ys': [[0.45990434477599396, -0.20465261724932252, 109.4472461169279, 106.12446130680131, 106.12446130680131], [209.13079042072536, 207.80167649667473, 109.4472461169279, 106.12446130680131, 106.12446130680131]]}",dark,FALSE,0,"(0, 1800)",0.088839534,0.911715713,829.2423411,84.23781758
22,3,2,21J_LD3_21_22_23_24_2024-06-10 15-40-08.mkv,99,TRUE,0.5,50,1800,"{'xs': [[5.657607174991223, 104.85985436600247, 104.85985436600247, 3.2081689727440317, 3.2081689727440317], [1.9834498716204363, 103.63513526487887, 104.85985436600247, 3.2081689727440317, 3.2081689727440317]], 'ys': [[1.7105523604380786, 0.3814384363874457, 104.05232451233681, 106.04599539841276, 106.04599539841276], [207.72321058828618, 207.72321058828618, 104.05232451233681, 106.04599539841276, 106.04599539841276]]}",dark,FALSE,0,"(0, 1800)",0.062187674,0.938922821,962.2122643,96.5240707
23,3,3,21J_LD3_21_22_23_24_2024-06-10 15-40-08.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 101.70414127211973, -0.4645334266754499, -0.4645334266754499], [-0.4645334266754499, 0.8125750070594898, 102.98124970585468, 101.70414127211973, 101.70414127211973]], 'ys': [[1.403495317623924, 2.0639891447844176, 107.08250766330293, 107.74300149046343, 107.74300149046343], [107.74300149046343, 210.11954470034, 212.10102618182145, 107.08250766330293, 107.08250766330293]]}",dark,FALSE,0,"(0, 1800)",0.097723487,0.902276513,926.8060683,93.14633853
24,3,4,21J_LD3_21_22_23_24_2024-06-10 15-40-08.mkv,99,TRUE,0.5,50,1800,"{'xs': [[0.8977685546875005, 100.17776855468749, 98.81776855468749, 2.2577685546875004, 2.2577685546875004], [2.2577685546875004, 2.2577685546875004, 96.09776855468749, 98.81776855468749]], 'ys': [[2.0740818023681817, 2.0740818023681817, 104.76158180236817, 105.42408180236818, 105.42408180236818], [105.42408180236818, 209.43658180236815, 210.09908180236818, 104.76158180236817]]}",light,FALSE,0,"(0, 1800)",0.115491394,0.884508606,790.3461501,81.92131744
25,3,1,21J_LD3_25_26_27_28_2024-06-10 15-52-07.mkv,99,TRUE,0.5,50,2850,"{'xs': [[2.1694706784018973, 100.90364789359178, 99.58719219738924, 0.8530149821993657, 0.8530149821993657], [0.8530149821993657, 2.1694706784018973, 99.58719219738924, 99.58719219738924]], 'ys': [[-0.45169944763181813, 0.21080055236818182, 105.54830055236818, 106.21080055236817, 106.21080055236817], [106.21080055236817, 208.23580055236818, 210.22330055236816, 105.54830055236818]]}",dark,FALSE,0,"(0, 1800)",0.287062743,0.715158245,1250.302637,126.8739
26,3,2,21J_LD3_25_26_27_28_2024-06-10 15-52-07.mkv,99,TRUE,0.5,50,2850,"{'xs': [[0.8322957356770828, 103.23970314308448, 101.94340684678819, 0.8322957356770828, 0.8322957356770828, 0.8322957356770828], [0.8322957356770828, 3.424888328269675, 103.23970314308448, 101.94340684678819]], 'ys': [[0.5006957258914665, 1.1602049283454543, 106.0221681185295, 106.6816773209835, 106.6816773209835, 106.6816773209835], [106.6816773209835, 210.88413130871356, 212.86265891607553, 106.0221681185295]]}",dark,FALSE,0,"(0, 1800)",0.235424764,0.766796224,1279.730582,127.2374666
27,3,3,21J_LD3_25_26_27_28_2024-06-10 15-52-07.mkv,99,TRUE,0.5,50,2850,"{'xs': [[3.25861227101293, 105.0517157192888, 103.81033640894397, 3.25861227101293], [3.25861227101293, 2.0172329606681023, 105.0517157192888, 103.81033640894397]], 'ys': [[0.4368249434458911, 1.1013819054712075, 106.76593886749653, 106.76593886749653], [106.76593886749653, 209.10771101939525, 207.77859709534462, 106.76593886749653]]}",dark,FALSE,0,"(0, 1800)",0.139367018,0.860632982,1067.19533,108.8697097
28,3,4,21J_LD3_25_26_27_28_2024-06-10 15-52-07.mkv,99,TRUE,0.5,50,2850,"{'xs': [[0.8530149821993657, 100.90364789359178, 99.58719219738924, 2.1694706784018973], [2.1694706784018973, 0.8530149821993657, 100.90364789359178, 99.58719219738924]], 'ys': [[0.949146006842099, 0.28562399426348273, 105.12210198168486, 105.78562399426347], [105.78562399426347, 209.95857996910624, 209.29505795652764, 105.12210198168486]]}",dark,FALSE,0,"(0, 1800)",0.196002221,0.808439756,1088.906189,110.3220474
29,3,1,21J_LD3_29_31_32_2024-06-10 16-02-15.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 102.98124970585468, 102.98124970585468, 2.0896834407944294, 2.0896834407944294], [3.366791874529369, 97.87281597091491, 102.98124970585468, 2.0896834407944294, 2.0896834407944294]], 'ys': [[0.45990434477599396, -0.20465261724932252, 109.4472461169279, 106.12446130680131, 106.12446130680131], [209.13079042072536, 207.80167649667473, 109.4472461169279, 106.12446130680131, 106.12446130680131]]}",dark,FALSE,0,"(0, 1800)",0.076068851,0.926152138,990.5667545,100.6258092
31,3,3,21J_LD3_29_31_32_2024-06-10 16-02-15.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 101.70414127211973, -0.4645334266754499, -0.4645334266754499], [-0.4645334266754499, 0.8125750070594898, 102.98124970585468, 101.70414127211973, 101.70414127211973]], 'ys': [[1.403495317623924, 2.0639891447844176, 107.08250766330293, 107.74300149046343, 107.74300149046343], [107.74300149046343, 210.11954470034, 212.10102618182145, 107.08250766330293, 107.08250766330293]]}",dark,FALSE,0,"(0, 1800)",0.392559689,0.609661299,1200.910921,120.6945649
32,3,4,21J_LD3_29_31_32_2024-06-10 16-02-15.mkv,99,TRUE,0.5,50,1800,"{'xs': [[0.8977685546875005, 100.17776855468749, 98.81776855468749, 2.2577685546875004, 2.2577685546875004], [2.2577685546875004, 2.2577685546875004, 96.09776855468749, 98.81776855468749]], 'ys': [[2.0740818023681817, 2.0740818023681817, 104.76158180236817, 105.42408180236818, 105.42408180236818], [105.42408180236818, 209.43658180236815, 210.09908180236818, 104.76158180236817]]}",dark,FALSE,0,"(0, 1800)",0.496946141,0.504164353,1395.729528,144.6707897
33,3,1,21J_LD3_33_34_35_36_2024-06-10 16-17-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 102.98124970585468, 102.98124970585468, 2.0896834407944294, 2.0896834407944294], [3.366791874529369, 97.87281597091491, 102.98124970585468, 2.0896834407944294, 2.0896834407944294]], 'ys': [[0.45990434477599396, -0.20465261724932252, 109.4472461169279, 106.12446130680131, 106.12446130680131], [209.13079042072536, 207.80167649667473, 109.4472461169279, 106.12446130680131, 106.12446130680131]]}",light,FALSE,0,"(0, 1800)",0.545252637,0.454747363,1682.923916,170.9582722
34,3,2,21J_LD3_33_34_35_36_2024-06-10 16-17-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[5.657607174991223, 104.85985436600247, 104.85985436600247, 3.2081689727440317, 3.2081689727440317], [1.9834498716204363, 103.63513526487887, 104.85985436600247, 3.2081689727440317, 3.2081689727440317]], 'ys': [[1.7105523604380786, 0.3814384363874457, 104.05232451233681, 106.04599539841276, 106.04599539841276], [207.72321058828618, 207.72321058828618, 104.05232451233681, 106.04599539841276, 106.04599539841276]]}",dark,FALSE,0,"(0, 1800)",0,1,411.9181161,41.32145769
35,3,3,21J_LD3_33_34_35_36_2024-06-10 16-17-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 101.70414127211973, -0.4645334266754499, -0.4645334266754499], [-0.4645334266754499, 0.8125750070594898, 102.98124970585468, 101.70414127211973, 101.70414127211973]], 'ys': [[1.403495317623924, 2.0639891447844176, 107.08250766330293, 107.74300149046343, 107.74300149046343], [107.74300149046343, 210.11954470034, 212.10102618182145, 107.08250766330293, 107.08250766330293]]}",dark,FALSE,0,"(0, 1800)",0.096612993,0.903387007,971.1774655,97.60577543
36,3,4,21J_LD3_33_34_35_36_2024-06-10 16-17-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[0.8977685546875005, 100.17776855468749, 98.81776855468749, 2.2577685546875004, 2.2577685546875004], [2.2577685546875004, 2.2577685546875004, 96.09776855468749, 98.81776855468749]], 'ys': [[2.0740818023681817, 2.0740818023681817, 104.76158180236817, 105.42408180236818, 105.42408180236818], [105.42408180236818, 209.43658180236815, 210.09908180236818, 104.76158180236817]]}",dark,FALSE,0,"(0, 1800)",0.406440866,0.596335369,1445.542437,149.83402
37,3,1,21J_LD3_37_38_39_40_2024-06-10 16-28-02.mkv,99,TRUE,0.5,50,1350,"{'xs': [[0.8748105532163118, 101.19948587789163, 99.8618235402293, 0.8748105532163118, 0.8748105532163118], [0.8748105532163118, 0.8748105532163118, 99.8618235402293, 99.8618235402293]], 'ys': [[-0.15455440398185172, -0.15455440398185172, 105.34867140246976, 105.34867140246976, 105.34867140246976], [105.34867140246976, 205.5099617250504, 205.5099617250504, 105.34867140246976]]}",dark,FALSE,0,"(0, 1800)",0.121599112,0.883398112,1003.707299,102.3414423
38,3,2,21J_LD3_37_38_39_40_2024-06-10 16-28-02.mkv,99,TRUE,0.5,50,1350,"{'xs': [[2.0896834407944294, 104.25835813958962, 102.98124970585468, 0.8125750070594898], [0.8125750070594898, 2.0896834407944294, 104.25835813958962, 102.98124970585468]], 'ys': [[0.4374796549479167, 0.4374796549479167, 100.43747965494792, 101.77081298828125], [101.77081298828125, 206.4374796549479, 206.4374796549479, 100.43747965494792]]}",dark,FALSE,0,"(0, 1800)",0.052748473,0.949472515,1313.984952,131.9485557
39,3,3,21J_LD3_37_38_39_40_2024-06-10 16-28-02.mkv,99,TRUE,0.5,50,1350,"{'xs': [[0.8530149821993657, 99.58719219738924, 100.90364789359178, -0.463440714003166], [-0.463440714003166, 2.1694706784018973, 99.58719219738924, 100.90364789359178]], 'ys': [[0.05871507141485603, 0.05871507141485603, 108.87773347632285, 108.87773347632285], [108.87773347632285, 213.7396966665069, 213.0801874640529, 108.87773347632285]]}",dark,FALSE,0,"(0, 1800)",0.311493615,0.701277068,1515.315563,155.0651023
40,3,4,21J_LD3_37_38_39_40_2024-06-10 16-28-02.mkv,99,TRUE,0.5,50,1350,"{'xs': [[0.8530149821993657, 99.58719219738924, 100.90364789359178, 0.8530149821993657], [0.8530149821993657, 4.802382070806961, 98.27073650118672, 100.90364789359178]], 'ys': [[1.2390625000000177, 1.2390625000000177, 101.9390625, 103.26406250000001], [103.26406250000001, 206.61406250000002, 208.6015625, 101.9390625]]}",dark,FALSE,0,"(0, 1800)",0.235980011,0.774014436,1088.02984,111.3387235
41,3,1,21J_LD3_41_42_43_44_2024-06-10 16-38-48.mkv,99,TRUE,0.5,50,2850,"{'xs': [[2.1694706784018973, 100.90364789359178, 99.58719219738924, 0.8530149821993657, 0.8530149821993657], [0.8530149821993657, 2.1694706784018973, 99.58719219738924, 99.58719219738924]], 'ys': [[-0.45169944763181813, 0.21080055236818182, 105.54830055236818, 106.21080055236817, 106.21080055236817], [106.21080055236817, 208.23580055236818, 210.22330055236816, 105.54830055236818]]}",dark,FALSE,0,"(0, 1800)",0.079400333,0.920599667,652.4272531,66.20476328
42,3,2,21J_LD3_41_42_43_44_2024-06-10 16-38-48.mkv,99,TRUE,0.5,50,2850,"{'xs': [[0.8322957356770828, 103.23970314308448, 101.94340684678819, 0.8322957356770828, 0.8322957356770828, 0.8322957356770828], [0.8322957356770828, 3.424888328269675, 103.23970314308448, 101.94340684678819]], 'ys': [[0.5006957258914665, 1.1602049283454543, 106.0221681185295, 106.6816773209835, 106.6816773209835, 106.6816773209835], [106.6816773209835, 210.88413130871356, 212.86265891607553, 106.0221681185295]]}",dark,FALSE,0,"(0, 1800)",0.196557468,0.808439756,991.3872316,98.56887187
43,3,3,21J_LD3_41_42_43_44_2024-06-10 16-38-48.mkv,99,TRUE,0.5,50,2850,"{'xs': [[3.25861227101293, 105.0517157192888, 103.81033640894397, 3.25861227101293], [3.25861227101293, 2.0172329606681023, 105.0517157192888, 103.81033640894397]], 'ys': [[0.4368249434458911, 1.1013819054712075, 106.76593886749653, 106.76593886749653], [106.76593886749653, 209.10771101939525, 207.77859709534462, 106.76593886749653]]}",light,FALSE,0,"(0, 1800)",0.580233204,0.421432537,1353.961502,138.1241012
44,3,4,21J_LD3_41_42_43_44_2024-06-10 16-38-48.mkv,99,TRUE,0.5,50,2850,"{'xs': [[0.8530149821993657, 100.90364789359178, 99.58719219738924, 2.1694706784018973], [2.1694706784018973, 0.8530149821993657, 100.90364789359178, 99.58719219738924]], 'ys': [[0.949146006842099, 0.28562399426348273, 105.12210198168486, 105.78562399426347], [105.78562399426347, 209.95857996910624, 209.29505795652764, 105.12210198168486]]}",dark,FALSE,0,"(0, 1800)",0.212104386,0.789561355,1143.274606,115.8303595
