Animal,Experiment,din,state,time,rewarded
08,25c5,5,0.0,1761068792.2253883,
08,25c5,5,1.0,1761068792.287404,0.0
08,25c5,5,0.0,1761068792.3192902,
08,25c5,5,1.0,1761068792.3821948,0.0
08,25c5,5,0.0,1761068792.4455583,
08,25c5,5,1.0,1761068792.492569,0.0
08,25c5,5,0.0,1761068792.5390427,
08,25c5,5,1.0,1761068792.5853038,0.0
08,25c5,5,0.0,1761068792.649225,
08,25c5,5,1.0,1761068792.6965303,0.0
08,25c5,5,0.0,1761068792.7446654,
08,25c5,5,1.0,1761068792.808395,0.0
08,25c5,5,0.0,1761068792.8556757,
08,25c5,5,1.0,1761068792.918789,0.0
08,25c5,5,0.0,1761068792.9665573,
08,25c5,5,1.0,1761068793.0131469,0.0
08,25c5,5,0.0,1761068793.060455,
08,25c5,5,1.0,1761068793.107623,0.0
08,25c5,5,0.0,1761068793.1706402,
08,25c5,5,1.0,1761068793.218639,0.0
08,25c5,5,0.0,1761068793.266616,
08,25c5,5,1.0,1761068793.314276,0.0
08,25c5,5,0.0,1761068793.3772688,
08,25c5,5,1.0,1761068793.423886,0.0
08,25c5,5,0.0,1761068793.4719927,
08,25c5,5,1.0,1761068793.534011,0.0
08,25c5,5,0.0,1761068793.5815911,
08,25c5,5,1.0,1761068793.629269,0.0
08,25c5,5,0.0,1761068793.676639,
08,25c5,5,1.0,1761068793.738557,0.0
08,25c5,5,0.0,1761068793.7851336,
08,25c5,5,1.0,1761068793.8316169,0.0
08,25c5,5,0.0,1761068793.8781364,
08,25c5,5,1.0,1761068793.9246323,0.0
08,25c5,5,0.0,1761068793.9869528,
08,25c5,5,1.0,1761068794.050022,0.0
08,25c5,5,0.0,1761068794.097176,
08,25c5,5,1.0,1761068794.1746593,0.0
08,25c5,5,0.0,1761068794.221499,
08,25c5,3,1.0,1761068797.0277896,1.0
08,25c5,3,0.0,1761068797.074516,
08,25c5,3,1.0,1761068797.121492,0.0
08,25c5,3,0.0,1761068797.138108,
08,25c5,3,1.0,1761068797.1992328,0.0
08,25c5,3,0.0,1761068797.2302928,
08,25c5,3,1.0,1761068797.2773318,0.0
08,25c5,3,0.0,1761068797.3242042,
08,25c5,3,1.0,1761068797.3724616,0.0
08,25c5,3,0.0,1761068797.420473,
08,25c5,3,1.0,1761068797.4676569,0.0
08,25c5,3,0.0,1761068797.5146525,
08,25c5,3,1.0,1761068797.5610795,0.0
08,25c5,3,0.0,1761068797.5777771,
08,25c5,3,1.0,1761068797.593325,0.0
08,25c5,3,0.0,1761068797.6235394,
08,25c5,3,1.0,1761068797.669386,0.0
08,25c5,3,0.0,1761068797.7158165,
08,25c5,3,1.0,1761068797.7619443,0.0
08,25c5,3,0.0,1761068797.8254154,
08,25c5,3,1.0,1761068797.8722155,0.0
08,25c5,3,0.0,1761068797.920055,
08,25c5,3,1.0,1761068797.96756,0.0
08,25c5,3,0.0,1761068798.029946,
08,25c5,3,1.0,1761068798.091745,0.0
08,25c5,3,0.0,1761068798.1387403,
08,25c5,3,1.0,1761068798.1850576,0.0
08,25c5,3,0.0,1761068798.2483635,
08,25c5,3,1.0,1761068798.2798142,0.0
08,25c5,3,0.0,1761068798.3425753,
08,25c5,3,1.0,1761068798.3893526,0.0
08,25c5,3,0.0,1761068798.4521828,
08,25c5,3,1.0,1761068798.499493,0.0
08,25c5,3,0.0,1761068798.5459473,
08,25c5,3,1.0,1761068798.5928342,0.0
08,25c5,3,0.0,1761068798.6396844,
08,25c5,3,1.0,1761068798.6867633,0.0
08,25c5,3,0.0,1761068798.7504802,
08,25c5,3,1.0,1761068798.78239,0.0
08,25c5,3,0.0,1761068798.8446777,
08,25c5,3,1.0,1761068798.89157,0.0
08,25c5,3,0.0,1761068798.9391284,
08,25c5,3,1.0,1761068799.017058,0.0
08,25c5,3,0.0,1761068799.048454,
08,25c5,4,1.0,1761068800.49761,1.0
08,25c5,4,0.0,1761068800.5452452,
08,25c5,4,1.0,1761068800.5931466,0.0
08,25c5,4,0.0,1761068800.6247635,
08,25c5,4,1.0,1761068800.6877568,0.0
08,25c5,4,0.0,1761068800.7196715,
08,25c5,4,1.0,1761068800.7666986,0.0
08,25c5,4,0.0,1761068800.8124404,
08,25c5,4,1.0,1761068800.8756242,0.0
08,25c5,4,0.0,1761068800.9072626,
08,25c5,4,1.0,1761068800.971165,0.0
08,25c5,4,0.0,1761068801.0191534,
08,25c5,4,1.0,1761068801.0826802,0.0
08,25c5,4,0.0,1761068801.1131678,
08,25c5,4,1.0,1761068801.192955,0.0
08,25c5,4,0.0,1761068801.2248323,
08,25c5,4,1.0,1761068801.287599,0.0
08,25c5,4,0.0,1761068801.3354638,
08,25c5,4,1.0,1761068801.397525,0.0
08,25c5,4,0.0,1761068801.4439645,
08,25c5,4,1.0,1761068801.5072978,0.0
08,25c5,4,0.0,1761068801.571213,
08,25c5,4,1.0,1761068801.6164818,0.0
08,25c5,4,0.0,1761068801.6637268,
08,25c5,4,1.0,1761068801.7266104,0.0
08,25c5,4,0.0,1761068801.7739172,
08,25c5,4,1.0,1761068801.8369462,0.0
08,25c5,4,0.0,1761068801.8842497,
08,25c5,4,1.0,1761068801.931342,0.0
08,25c5,4,0.0,1761068801.9943578,
08,25c5,4,1.0,1761068802.041588,0.0
08,25c5,4,0.0,1761068802.0881844,
08,25c5,4,1.0,1761068802.151375,0.0
08,25c5,4,0.0,1761068802.212808,
08,25c5,4,1.0,1761068802.2602303,0.0
08,25c5,4,0.0,1761068802.3235743,
08,25c5,4,1.0,1761068802.3702698,0.0
08,25c5,4,0.0,1761068802.4317622,
08,25c5,4,1.0,1761068802.477878,0.0
08,25c5,4,0.0,1761068802.524218,
08,25c5,4,1.0,1761068802.5873563,0.0
08,25c5,4,0.0,1761068802.6506217,
08,25c5,4,1.0,1761068802.6976964,0.0
08,25c5,4,0.0,1761068802.759845,
08,25c5,4,1.0,1761068802.8234177,0.0
08,25c5,4,0.0,1761068802.870736,
08,25c5,4,1.0,1761068802.949746,0.0
08,25c5,4,0.0,1761068802.9979496,
08,25c5,5,1.0,1761068805.059378,1.0
08,25c5,5,0.0,1761068805.0773292,
08,25c5,5,1.0,1761068805.1225383,0.0
08,25c5,5,0.0,1761068805.1537614,
08,25c5,5,1.0,1761068805.2168398,0.0
08,25c5,5,0.0,1761068805.2487686,
08,25c5,5,1.0,1761068805.296006,0.0
08,25c5,5,0.0,1761068805.3439977,
08,25c5,5,1.0,1761068805.3918507,0.0
08,25c5,5,0.0,1761068805.439715,
08,25c5,5,1.0,1761068805.5020432,0.0
08,25c5,5,0.0,1761068805.549095,
08,25c5,5,1.0,1761068805.5958674,0.0
08,25c5,5,0.0,1761068805.6438584,
08,25c5,5,1.0,1761068805.6908872,0.0
08,25c5,5,0.0,1761068805.754016,
08,25c5,5,1.0,1761068805.8009052,0.0
08,25c5,5,0.0,1761068805.86273,
08,25c5,5,1.0,1761068805.910103,0.0
08,25c5,5,0.0,1761068805.9576,
08,25c5,5,1.0,1761068806.00536,0.0
08,25c5,5,0.0,1761068806.0685048,
08,25c5,5,1.0,1761068806.114628,0.0
08,25c5,5,0.0,1761068806.175866,
08,25c5,5,1.0,1761068806.2225206,0.0
08,25c5,5,0.0,1761068806.2852848,
08,25c5,5,1.0,1761068806.3331246,0.0
08,25c5,5,0.0,1761068806.3960671,
08,25c5,3,1.0,1761068808.1244638,1.0
08,25c5,3,0.0,1761068808.1413956,
08,25c5,3,1.0,1761068808.1876335,0.0
08,25c5,3,0.0,1761068808.235397,
08,25c5,3,1.0,1761068808.2812934,0.0
08,25c5,3,0.0,1761068808.3134787,
08,25c5,3,1.0,1761068808.3764913,0.0
08,25c5,3,0.0,1761068808.423972,
08,25c5,3,1.0,1761068808.47115,0.0
08,25c5,3,0.0,1761068808.5174165,
08,25c5,3,1.0,1761068808.5652895,0.0
08,25c5,3,0.0,1761068808.612399,
08,25c5,3,1.0,1761068808.67514,0.0
08,25c5,3,0.0,1761068808.722504,
08,25c5,3,1.0,1761068808.7699118,0.0
08,25c5,3,0.0,1761068808.8177836,
08,25c5,3,1.0,1761068808.8654144,0.0
08,25c5,3,0.0,1761068808.9282146,
08,25c5,3,1.0,1761068808.9601293,0.0
08,25c5,3,0.0,1761068809.0242946,
08,25c5,3,1.0,1761068809.0714147,0.0
08,25c5,3,0.0,1761068809.1346085,
08,25c5,3,1.0,1761068809.181847,0.0
08,25c5,3,0.0,1761068809.2298062,
08,25c5,3,1.0,1761068809.277699,0.0
08,25c5,3,0.0,1761068809.340666,
08,25c5,3,1.0,1761068809.3868446,0.0
08,25c5,3,0.0,1761068809.4336689,
08,25c5,3,1.0,1761068809.4807253,0.0
08,25c5,3,0.0,1761068809.5285945,
08,25c5,3,1.0,1761068809.5752368,0.0
08,25c5,3,0.0,1761068809.635832,
08,25c5,3,1.0,1761068809.682236,0.0
08,25c5,3,0.0,1761068809.7462928,
08,25c5,3,1.0,1761068809.792914,0.0
08,25c5,3,0.0,1761068809.8405433,
08,25c5,3,1.0,1761068809.8871837,0.0
08,25c5,3,0.0,1761068809.9498055,
08,25c5,3,1.0,1761068809.997664,0.0
08,25c5,3,0.0,1761068810.0455863,
08,25c5,3,1.0,1761068810.0932755,0.0
08,25c5,3,0.0,1761068810.156007,
08,25c5,4,1.0,1761068812.0086808,1.0
08,25c5,4,0.0,1761068812.040105,
08,25c5,4,1.0,1761068812.087067,0.0
08,25c5,4,0.0,1761068812.1188126,
08,25c5,4,1.0,1761068812.1818814,0.0
08,25c5,4,0.0,1761068812.198972,
08,25c5,4,1.0,1761068812.261871,0.0
08,25c5,4,0.0,1761068812.3091302,
08,25c5,4,1.0,1761068812.354862,0.0
08,25c5,4,0.0,1761068812.4003985,
08,25c5,4,1.0,1761068812.4641252,0.0
08,25c5,4,0.0,1761068812.510367,
08,25c5,4,1.0,1761068812.5574613,0.0
08,25c5,4,0.0,1761068812.619722,
08,25c5,4,1.0,1761068812.683668,0.0
08,25c5,4,0.0,1761068812.7315433,
08,25c5,4,1.0,1761068812.7791448,0.0
08,25c5,4,0.0,1761068812.826146,
08,25c5,4,1.0,1761068812.888938,0.0
08,25c5,4,0.0,1761068812.9368117,
08,25c5,4,1.0,1761068812.999333,0.0
08,25c5,4,0.0,1761068813.0469253,
08,25c5,4,1.0,1761068813.0929856,0.0
08,25c5,4,0.0,1761068813.156182,
08,25c5,4,1.0,1761068813.2027285,0.0
08,25c5,4,0.0,1761068813.2650352,
08,25c5,4,1.0,1761068813.328157,0.0
08,25c5,4,0.0,1761068813.3751302,
08,25c5,4,1.0,1761068813.4377124,0.0
08,25c5,4,0.0,1761068813.4851875,
08,25c5,4,1.0,1761068813.5473633,0.0
08,25c5,4,0.0,1761068813.609846,
08,25c5,4,1.0,1761068813.64121,0.0
08,25c5,4,0.0,1761068813.7047718,
08,25c5,4,1.0,1761068813.75063,0.0
08,25c5,4,0.0,1761068813.8288918,
08,25c5,4,1.0,1761068813.8457694,0.0
08,25c5,4,0.0,1761068813.8613052,
08,25c5,4,1.0,1761068813.875508,0.0
08,25c5,4,0.0,1761068813.9379144,
08,25c5,4,1.0,1761068813.985572,0.0
08,25c5,4,0.0,1761068814.0328972,
08,25c5,4,1.0,1761068814.080298,0.0
08,25c5,4,0.0,1761068814.1438065,
08,25c5,4,1.0,1761068814.1899784,0.0
08,25c5,4,0.0,1761068814.2367115,
08,25c5,4,1.0,1761068814.3005404,0.0
08,25c5,4,0.0,1761068814.362973,
08,25c5,4,1.0,1761068814.4261696,0.0
08,25c5,4,0.0,1761068814.472708,
08,25c5,4,1.0,1761068814.5202022,0.0
08,25c5,4,0.0,1761068814.5667858,
08,25c5,4,1.0,1761068814.6304717,0.0
08,25c5,4,0.0,1761068814.6774552,
08,25c5,4,1.0,1761068814.7399683,0.0
08,25c5,4,0.0,1761068814.802601,
08,25c5,4,1.0,1761068814.850581,0.0
08,25c5,4,0.0,1761068814.91411,
08,25c5,4,1.0,1761068814.961774,0.0
08,25c5,4,0.0,1761068815.0247324,
08,25c5,4,1.0,1761068815.0722852,0.0
08,25c5,4,0.0,1761068815.1042073,
08,25c5,5,1.0,1761068816.9759398,1.0
08,25c5,5,0.0,1761068817.0226562,
08,25c5,5,1.0,1761068817.164988,0.0
08,25c5,5,0.0,1761068817.1961572,
08,25c5,5,1.0,1761068817.2595685,0.0
08,25c5,5,0.0,1761068817.2909868,
08,25c5,5,1.0,1761068817.3548765,0.0
08,25c5,5,0.0,1761068817.3867908,
08,25c5,5,1.0,1761068817.4500885,0.0
08,25c5,5,0.0,1761068817.497343,
08,25c5,5,1.0,1761068817.5439951,0.0
08,25c5,5,0.0,1761068817.607555,
08,25c5,5,1.0,1761068817.655552,0.0
08,25c5,5,0.0,1761068817.70338,
08,25c5,5,1.0,1761068817.7513826,0.0
08,25c5,5,0.0,1761068817.8142035,
08,25c5,5,1.0,1761068817.861848,0.0
08,25c5,5,0.0,1761068817.9245076,
08,25c5,5,1.0,1761068817.971643,0.0
08,25c5,5,0.0,1761068818.0195146,
08,25c5,5,1.0,1761068818.0665832,0.0
08,25c5,5,0.0,1761068818.129537,
08,25c5,5,1.0,1761068818.1765983,0.0
08,25c5,5,0.0,1761068818.2391243,
08,25c5,5,1.0,1761068818.2869778,0.0
08,25c5,5,0.0,1761068818.3493636,
08,25c5,5,1.0,1761068818.39642,0.0
08,25c5,5,0.0,1761068818.4432814,
08,25c5,5,1.0,1761068818.506086,0.0
08,25c5,5,0.0,1761068818.5523963,
08,25c5,3,1.0,1761068821.4906085,1.0
08,25c5,3,0.0,1761068821.5222492,
08,25c5,3,1.0,1761068821.5533297,0.0
08,25c5,3,0.0,1761068821.5846765,
08,25c5,3,1.0,1761068821.6312432,0.0
08,25c5,3,0.0,1761068821.678216,
08,25c5,3,1.0,1761068821.7246635,0.0
08,25c5,3,0.0,1761068821.771809,
08,25c5,3,1.0,1761068821.819718,0.0
08,25c5,3,0.0,1761068821.8677497,
08,25c5,3,1.0,1761068821.9149768,0.0
08,25c5,3,0.0,1761068821.961587,
08,25c5,3,1.0,1761068822.0243585,0.0
08,25c5,3,0.0,1761068822.072373,
08,25c5,3,1.0,1761068822.11951,0.0
08,25c5,3,0.0,1761068822.1825702,
08,25c5,3,1.0,1761068822.2305613,0.0
08,25c5,3,0.0,1761068822.2777605,
08,25c5,3,1.0,1761068822.325873,0.0
08,25c5,3,0.0,1761068822.3888166,
08,25c5,3,1.0,1761068822.435706,0.0
08,25c5,3,0.0,1761068822.483782,
08,25c5,3,1.0,1761068822.5310466,0.0
08,25c5,3,0.0,1761068822.5941534,
08,25c5,3,1.0,1761068822.657123,0.0
08,25c5,3,0.0,1761068822.720732,
08,25c5,3,1.0,1761068822.76784,0.0
08,25c5,3,0.0,1761068822.830482,
08,25c5,3,1.0,1761068822.8776782,0.0
08,25c5,3,0.0,1761068822.924957,
08,25c5,3,1.0,1761068822.97301,0.0
08,25c5,3,0.0,1761068823.0369327,
08,25c5,3,1.0,1761068823.084492,0.0
08,25c5,3,0.0,1761068823.132194,
08,25c5,3,1.0,1761068823.1955466,0.0
08,25c5,3,0.0,1761068823.2425714,
08,25c5,3,1.0,1761068823.3054326,0.0
08,25c5,3,0.0,1761068823.352613,
08,25c5,3,1.0,1761068823.4158318,0.0
08,25c5,3,0.0,1761068823.4624586,
08,25c5,3,1.0,1761068823.5413706,0.0
08,25c5,3,0.0,1761068823.57277,
08,25c5,4,1.0,1761068824.9038436,1.0
08,25c5,4,0.0,1761068824.935759,
08,25c5,4,1.0,1761068824.9829512,0.0
08,25c5,4,0.0,1761068825.0137515,
08,25c5,4,1.0,1761068825.0763988,0.0
08,25c5,4,0.0,1761068825.1083353,
08,25c5,4,1.0,1761068825.140207,0.0
08,25c5,4,0.0,1761068825.2022195,
08,25c5,4,1.0,1761068825.2652595,0.0
08,25c5,4,0.0,1761068825.3116577,
