Animal,TestNumber,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,bin,range(f),Distance_px,Distance_cm
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",19.57897162,4.033685506
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",20.411126,4.205127047
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",7.750495784,1.596767344
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",51.32192753,10.57341107
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",27.56621494,5.679227888
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",28.8781383,5.949512067
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",28.6857362,5.909873132
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",7.990971984,1.646310567
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",33.91291602,6.986783599
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",2.381093873,0.490556094
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",20.15528892,4.152419154
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",16.43139803,3.385218251
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",33.79772093,6.963050956
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",14.85888002,3.061246021
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,516,"(15450, 15480)",11.37508227,2.343509423
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",16.9657481,3.495305757
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",16.79646841,3.460430531
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",18.80088567,3.873383213
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",24.54318489,5.056419259
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",18.50771753,3.812984328
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",9.989196008,2.057987311
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",32.06091048,6.605230981
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",10.34671996,2.131644866
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",10.0213359,2.064608814
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",32.8116328,6.759895781
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",2.528833245,0.520993554
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",11.07023041,2.28070344
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",28.55787328,5.883530646
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",20.27454917,4.176989308
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",9.253469478,1.906411962
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,517,"(15480, 15510)",7.961358209,1.640209498
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",17.44794636,3.594648877
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",14.50948268,2.989262722
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",9.451958625,1.947304958
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",17.20951936,3.545527833
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",37.73052263,7.773291938
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",28.48182846,5.867863791
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",33.40285925,6.881701033
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",26.30129011,5.418626411
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",8.309407472,1.711915065
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",14.53097537,2.993690673
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",4.104377763,0.845589309
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",17.68550318,3.643590646
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",38.58168511,7.948649552
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",23.6129385,4.864768673
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",9.735970642,2.005817488
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,518,"(15510, 15540)",12.98706284,2.675611781
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",15.56606267,3.206940721
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",7.033402992,1.449030943
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",11.48541335,2.366239978
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",14.41383952,2.969558191
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",48.56272622,10.00495678
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",13.81715062,2.84662756
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",76.77686322,15.81767043
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",13.12480386,2.703989369
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",8.243308368,1.698297241
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",38.66556224,7.965930031
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",10.4167979,2.146082416
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",33.49812638,6.901328092
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",24.20433091,4.986608115
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",23.19761709,4.77920361
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",12.62372055,2.600755524
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,519,"(15540, 15570)",20.79513307,4.284240689
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",8.367326155,1.723847549
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",11.12006462,2.290970351
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",15.03721223,3.097986258
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",73.22815978,15.08656187
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",21.79165089,4.489544601
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",9.839770854,2.027202544
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",27.27925215,5.620107436
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",15.21074646,3.133738007
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",8.226724269,1.694880563
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",119.8998459,24.70192409
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",3.00007128,0.618078634
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",19.61382317,4.040865668
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",42.59396813,8.775265383
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",37.82937926,7.793658512
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",25.92783113,5.341685898
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,520,"(15570, 15600)",19.67564464,4.053602209
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",10.42007447,2.146757458
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",69.01566628,14.21869842
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",14.42283929,2.971412336
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",14.92013717,3.073866301
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",17.62779988,3.631702535
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",39.37920809,8.112956286
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",11.95236807,2.462442603
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",31.15822497,6.419258523
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",12.75847333,2.62851747
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",21.91727491,4.515425828
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",7.925689324,1.632860947
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",11.99763931,2.471769445
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",14.81832714,3.052891264
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",23.90921026,4.925806971
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",17.67775162,3.641993658
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,521,"(15600, 15630)",19.15612391,3.946569864
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",10.92642208,2.25107586
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",52.46334926,10.80856827
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",18.04569074,3.717796961
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",10.26645076,2.1151077
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",30.43579361,6.270422264
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",17.09250178,3.521419717
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",32.69082638,6.735007083
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",12.11373333,2.495687286
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",4.899805078,1.009464292
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",29.62753618,6.103904003
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",5.711122326,1.176612939
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",11.81750819,2.434658594
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",23.96526946,4.93735636
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",17.2580394,3.555523995
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",17.25092912,3.554059124
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,522,"(15630, 15660)",11.44595805,2.358111344
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",17.81674307,3.670628859
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",8.688176224,1.789949502
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",13.14054465,2.707232307
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",6.607716307,1.361330412
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",20.53013338,4.229645103
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",22.28034207,4.590225402
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",41.48568284,8.546934989
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",19.64722892,4.047747965
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",10.49999053,2.163221871
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",21.67545613,4.465606005
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",14.57142377,3.002023907
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",9.928430174,2.045468254
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",49.37543102,10.17239129
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",18.6009711,3.832196552
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",22.934994,4.725097653
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,523,"(15660, 15690)",29.86320034,6.152455844
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",14.19644869,2.924771047
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",13.62519217,2.807080026
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",15.31367463,3.154943405
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",19.55618125,4.028990204
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",18.19193292,3.747925966
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",17.51920237,3.609329134
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",41.67064893,8.585041945
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",17.18536657,3.540551843
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",4.639982896,0.955935384
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",19.94663376,4.109431745
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",6.116833913,1.260198175
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",31.33127583,6.454910689
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",25.75351825,5.30577373
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",7.850129725,1.617294059
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",22.1356649,4.560418821
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,524,"(15690, 15720)",17.29020638,3.562151079
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",13.99055655,2.882352878
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",16.64026475,3.428249248
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",12.83916845,2.645142385
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",11.69416114,2.409246472
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",18.5055433,3.81253639
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",24.161141,4.977710073
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",40.81401499,8.408557094
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",64.70520817,13.33065216
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",5.080293819,1.04664882
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",16.75174075,3.45121568
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",2.856396437,0.588478554
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",49.2794393,10.15261495
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",61.71268223,12.71412803
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",10.98151442,2.262426056
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",14.34882527,2.956163869
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",10.74554528,2.213811384
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",18.94225652,3.902508623
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",22.2708015,4.588259841
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",19.78918604,4.076994158
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",68.53969384,14.12063795
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",19.92006352,4.103957708
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",31.95351171,6.583104545
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",88.76903701,18.28831386
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",38.77175131,7.987807242
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",6.501131328,1.339371634
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",21.81810999,4.49499574
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",2.434174743,0.501491885
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",21.76442918,4.483936349
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",12.22839638,2.519310319
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",9.284088467,1.912720127
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",24.58117054,5.064245111
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",18.62742656,3.83764694
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",9.109956602,1.876845251
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",12.56843263,2.589365036
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",17.0300522,3.508553771
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",20.45385729,4.213930604
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",17.9351083,3.695014622
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",17.66733001,3.639846584
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",22.36625406,4.607925104
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",13.2425343,2.728244348
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",9.008021014,1.855844347
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",33.88625222,6.981290288
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",10.83343429,2.231918393
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",21.19160651,4.365922669
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",7.382711356,1.520995912
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",26.72394061,5.505701422
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",19.78132724,4.075375076
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",17.524438,3.610407785
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",10.87276011,2.24002035
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",23.40332934,4.821584718
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",19.08765824,3.932464477
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",17.69129534,3.644783953
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",57.89746204,11.92811134
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",15.85283934,3.266022828
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",76.723581,15.80669315
16,1,2,250606_10N6d_Loc1_15_16.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",20.98377191,4.32310431
18,1,2,250606_10N6d_Loc1_17_18.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",8.71794824,1.796083172
20,1,2,250606_10N6d_Loc1_19_20.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",19.00379438,3.915186733
22,1,2,250606_10N6d_Loc1_21_22.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",4.333374746,0.892767569
24,1,2,250606_10N6d_Loc1_23_24.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",39.23710058,8.083679112
26,1,2,250606_10N6d_Loc1_25_26.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",9.193320242,1.894019938
28,1,2,250606_10N6d_Loc1_27_28.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",23.98664682,4.941760552
30,1,2,250606_10N6d_Loc1_29_30.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",34.99054111,7.208797338
32,1,2,250606_10N6d_Loc1_31_32.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",8.684135234,1.789116972
2,1,2,250606_10N6d_Loc1_01_02.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",11.28000539,2.323921559
4,1,2,250606_10N6d_Loc1_03_04.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",13.76449735,2.835779862
6,1,2,250606_10N6d_Loc1_05_06.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",13.47099805,2.77531275
8,1,2,250606_10N6d_Loc1_07_08.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",27.04187826,5.571203356
10,1,2,250606_10N6d_Loc1_09_10.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",27.07323659,5.57766384
12,1,2,250606_10N6d_Loc1_11_12.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",8.737523301,1.800116052
14,1,2,250606_10N6d_Loc1_13_14.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",14.38935651,2.96451417
